date,quantity_sold,product_name,day_of_week,month,is_weekend,season,lag_7,lag_14,rolling_mean_7
2026-05-25,7,Meat Lovers,0,5,0,1,7.0,5.0,7.857142857142857
2026-05-26,0,Meat Lovers,1,5,0,1,5.0,3.0,7.857142857142857
2026-05-27,6,Meat Lovers,2,5,0,1,5.0,6.0,7.142857142857143
2026-05-28,7,Meat Lovers,3,5,0,1,5.0,6.0,7.285714285714286
2026-05-29,7,Meat Lovers,4,5,0,1,5.0,15.0,7.571428571428571
2026-05-30,14,Meat Lovers,5,5,1,1,11.0,16.0,7.857142857142857
2026-05-31,5,Meat Lovers,6,5,1,1,17.0,8.0,8.285714285714286
2026-06-01,4,Meat Lovers,0,6,0,2,7.0,7.0,6.571428571428571
2026-06-02,3,Meat Lovers,1,6,0,2,0.0,5.0,6.142857142857143
2026-06-03,13,Meat Lovers,2,6,0,2,6.0,5.0,6.571428571428571
2026-06-04,11,Meat Lovers,3,6,0,2,7.0,5.0,7.571428571428571
2026-06-05,9,Meat Lovers,4,6,0,2,7.0,5.0,8.142857142857142
2026-06-06,4,Meat Lovers,5,6,1,2,14.0,11.0,8.428571428571429
2026-06-07,15,Meat Lovers,6,6,1,2,5.0,17.0,7.0
2026-06-08,6,Meat Lovers,0,6,0,2,4.0,7.0,8.428571428571429
2026-06-09,4,Meat Lovers,1,6,0,2,3.0,0.0,8.714285714285714
2026-06-10,4,Meat Lovers,2,6,0,2,13.0,6.0,8.857142857142858
2026-06-11,5,Meat Lovers,3,6,0,2,11.0,7.0,7.571428571428571
2026-06-12,8,Meat Lovers,4,6,0,2,9.0,7.0,6.714285714285714
2026-06-13,11,Meat Lovers,5,6,1,2,4.0,14.0,6.571428571428571
2026-06-14,7,Meat Lovers,6,6,1,2,15.0,5.0,7.571428571428571
2026-06-15,8,Meat Lovers,0,6,0,2,6.0,4.0,6.428571428571429
2026-06-16,13,Meat Lovers,1,6,0,2,4.0,3.0,6.714285714285714
2026-06-17,4,Meat Lovers,2,6,0,2,4.0,13.0,8.0
2026-06-18,10,Meat Lovers,3,6,0,2,5.0,11.0,8.0
2026-06-19,9,Meat Lovers,4,6,0,2,8.0,9.0,8.714285714285714
2026-06-20,14,Meat Lovers,5,6,1,2,11.0,4.0,8.857142857142858
2026-06-21,0,Meat Lovers,6,6,1,2,7.0,15.0,9.285714285714286
2026-06-22,3,Meat Lovers,0,6,0,2,8.0,6.0,8.285714285714286
2026-06-23,5,Meat Lovers,1,6,0,2,13.0,4.0,7.571428571428571
2026-06-24,1,Meat Lovers,2,6,0,2,4.0,4.0,6.428571428571429
2026-06-25,11,Meat Lovers,3,6,0,2,10.0,5.0,6.0
2026-06-26,9,Meat Lovers,4,6,0,2,9.0,8.0,6.142857142857143
2026-06-27,12,Meat Lovers,5,6,1,2,14.0,11.0,6.142857142857143
2026-06-28,13,Meat Lovers,6,6,1,2,0.0,7.0,5.857142857142857
2026-06-29,7,Meat Lovers,0,6,0,2,3.0,8.0,7.714285714285714
2026-06-30,3,Meat Lovers,1,6,0,2,5.0,13.0,8.285714285714286
2026-07-01,2,Meat Lovers,2,7,0,2,1.0,4.0,8.0
2026-07-02,11,Meat Lovers,3,7,0,2,11.0,10.0,8.142857142857142
2026-07-03,6,Meat Lovers,4,7,0,2,9.0,9.0,8.142857142857142
2026-07-04,12,Meat Lovers,5,7,1,2,12.0,14.0,7.714285714285714
2026-07-05,22,Meat Lovers,6,7,1,2,13.0,0.0,7.714285714285714
2026-07-06,10,Meat Lovers,0,7,0,2,7.0,3.0,9.0
2026-07-07,5,Meat Lovers,1,7,0,2,3.0,5.0,9.428571428571429
2026-07-08,6,Meat Lovers,2,7,0,2,2.0,1.0,9.714285714285714
2026-04-23,2,Mozzarella Sticks,3,4,0,1,5.0,5.0,3.5714285714285716
2026-04-24,1,Mozzarella Sticks,4,4,0,1,2.0,2.0,3.142857142857143
2026-04-25,3,Mozzarella Sticks,5,4,1,1,5.0,2.0,3.0
2026-04-26,1,Mozzarella Sticks,6,4,1,1,5.0,1.0,2.7142857142857144
2026-04-27,0,Mozzarella Sticks,0,4,0,1,5.0,1.0,2.142857142857143
2026-04-28,0,Mozzarella Sticks,1,4,0,1,3.0,2.0,1.4285714285714286
2026-04-29,1,Mozzarella Sticks,2,4,0,1,0.0,6.0,1.0
2026-04-30,1,Mozzarella Sticks,3,4,0,1,2.0,5.0,1.1428571428571428
2026-05-01,0,Mozzarella Sticks,4,5,0,1,1.0,2.0,1.0
2026-05-02,5,Mozzarella Sticks,5,5,1,1,3.0,5.0,0.8571428571428571
2026-05-03,2,Mozzarella Sticks,6,5,1,1,1.0,5.0,1.1428571428571428
2026-05-04,0,Mozzarella Sticks,0,5,0,1,0.0,5.0,1.2857142857142858
2026-05-05,3,Mozzarella Sticks,1,5,0,1,0.0,3.0,1.2857142857142858
2026-05-06,2,Mozzarella Sticks,2,5,0,1,1.0,0.0,1.7142857142857142
2026-05-07,2,Mozzarella Sticks,3,5,0,1,1.0,2.0,1.8571428571428572
2026-05-08,3,Mozzarella Sticks,4,5,0,1,0.0,1.0,2.0
2026-05-09,6,Mozzarella Sticks,5,5,1,1,5.0,3.0,2.4285714285714284
2026-05-10,7,Mozzarella Sticks,6,5,1,1,2.0,1.0,2.5714285714285716
2026-05-11,2,Mozzarella Sticks,0,5,0,1,0.0,0.0,3.2857142857142856
2026-05-12,1,Mozzarella Sticks,1,5,0,1,3.0,0.0,3.5714285714285716
2026-05-13,1,Mozzarella Sticks,2,5,0,1,2.0,1.0,3.2857142857142856
2026-05-14,3,Mozzarella Sticks,3,5,0,1,2.0,1.0,3.142857142857143
2026-05-15,2,Mozzarella Sticks,4,5,0,1,3.0,0.0,3.2857142857142856
2026-05-16,0,Mozzarella Sticks,5,5,1,1,6.0,5.0,3.142857142857143
2026-05-17,4,Mozzarella Sticks,6,5,1,1,7.0,2.0,2.2857142857142856
2026-05-18,3,Mozzarella Sticks,0,5,0,1,2.0,0.0,1.8571428571428572
2026-05-19,1,Mozzarella Sticks,1,5,0,1,1.0,3.0,2.0
2026-05-20,2,Mozzarella Sticks,2,5,0,1,1.0,2.0,2.0
2026-05-21,6,Mozzarella Sticks,3,5,0,1,3.0,2.0,2.142857142857143
2026-05-22,1,Mozzarella Sticks,4,5,0,1,2.0,3.0,2.5714285714285716
2026-05-23,2,Mozzarella Sticks,5,5,1,1,0.0,6.0,2.4285714285714284
2026-05-24,3,Mozzarella Sticks,6,5,1,1,4.0,7.0,2.7142857142857144
2026-05-25,0,Mozzarella Sticks,0,5,0,1,3.0,2.0,2.5714285714285716
2026-05-26,0,Mozzarella Sticks,1,5,0,1,1.0,1.0,2.142857142857143
2026-05-27,0,Mozzarella Sticks,2,5,0,1,2.0,1.0,2.0
2026-05-28,0,Mozzarella Sticks,3,5,0,1,6.0,3.0,1.7142857142857142
2026-05-29,1,Mozzarella Sticks,4,5,0,1,1.0,2.0,0.8571428571428571
2026-05-30,5,Mozzarella Sticks,5,5,1,1,2.0,0.0,0.8571428571428571
2026-05-31,2,Mozzarella Sticks,6,5,1,1,3.0,4.0,1.2857142857142858
2026-06-01,0,Mozzarella Sticks,0,6,0,2,0.0,3.0,1.1428571428571428
2026-06-02,1,Mozzarella Sticks,1,6,0,2,0.0,1.0,1.1428571428571428
2026-06-03,3,Mozzarella Sticks,2,6,0,2,0.0,2.0,1.2857142857142858
2026-06-04,0,Mozzarella Sticks,3,6,0,2,0.0,6.0,1.7142857142857142
2026-06-05,6,Mozzarella Sticks,4,6,0,2,1.0,1.0,1.7142857142857142
2026-06-06,5,Mozzarella Sticks,5,6,1,2,5.0,2.0,2.4285714285714284
2026-06-07,0,Mozzarella Sticks,6,6,1,2,2.0,3.0,2.4285714285714284
2026-06-08,1,Mozzarella Sticks,0,6,0,2,0.0,0.0,2.142857142857143
2026-06-09,9,Mozzarella Sticks,1,6,0,2,1.0,0.0,2.2857142857142856
2026-06-10,3,Mozzarella Sticks,2,6,0,2,3.0,0.0,3.4285714285714284
2026-06-11,0,Mozzarella Sticks,3,6,0,2,0.0,0.0,3.4285714285714284
2026-06-12,5,Mozzarella Sticks,4,6,0,2,6.0,1.0,3.4285714285714284
2026-06-13,3,Mozzarella Sticks,5,6,1,2,5.0,5.0,3.2857142857142856
2026-06-14,1,Mozzarella Sticks,6,6,1,2,0.0,2.0,3.0
2026-06-15,6,Mozzarella Sticks,0,6,0,2,1.0,0.0,3.142857142857143
2026-06-16,0,Mozzarella Sticks,1,6,0,2,9.0,1.0,3.857142857142857
2026-06-17,0,Mozzarella Sticks,2,6,0,2,3.0,3.0,2.5714285714285716
2026-06-18,5,Mozzarella Sticks,3,6,0,2,0.0,0.0,2.142857142857143
2026-06-19,10,Mozzarella Sticks,4,6,0,2,5.0,6.0,2.857142857142857
2026-06-20,6,Mozzarella Sticks,5,6,1,2,3.0,5.0,3.5714285714285716
2026-06-21,0,Mozzarella Sticks,6,6,1,2,1.0,0.0,4.0
2026-06-22,1,Mozzarella Sticks,0,6,0,2,6.0,1.0,3.857142857142857
2026-06-23,1,Mozzarella Sticks,1,6,0,2,0.0,9.0,3.142857142857143
2026-06-24,2,Mozzarella Sticks,2,6,0,2,0.0,3.0,3.2857142857142856
2026-06-25,2,Mozzarella Sticks,3,6,0,2,5.0,0.0,3.5714285714285716
2026-06-26,4,Mozzarella Sticks,4,6,0,2,10.0,5.0,3.142857142857143
2026-06-27,2,Mozzarella Sticks,5,6,1,2,6.0,3.0,2.2857142857142856
2026-06-28,13,Mozzarella Sticks,6,6,1,2,0.0,1.0,1.7142857142857142
2026-06-29,0,Mozzarella Sticks,0,6,0,2,1.0,6.0,3.5714285714285716
2026-06-30,5,Mozzarella Sticks,1,6,0,2,1.0,0.0,3.4285714285714284
2026-07-01,1,Mozzarella Sticks,2,7,0,2,2.0,0.0,4.0
2026-07-02,0,Mozzarella Sticks,3,7,0,2,2.0,5.0,3.857142857142857
2026-07-03,2,Mozzarella Sticks,4,7,0,2,4.0,10.0,3.5714285714285716
2026-07-04,5,Mozzarella Sticks,5,7,1,2,2.0,6.0,3.2857142857142856
2026-07-05,3,Mozzarella Sticks,6,7,1,2,13.0,0.0,3.7142857142857144
2026-07-06,1,Mozzarella Sticks,0,7,0,2,0.0,1.0,2.2857142857142856
2026-07-07,3,Mozzarella Sticks,1,7,0,2,5.0,1.0,2.4285714285714284
2026-04-23,13,Pepperoni,3,4,0,1,9.0,11.0,10.571428571428571
2026-04-24,11,Pepperoni,4,4,0,1,14.0,9.0,11.142857142857142
2026-04-25,13,Pepperoni,5,4,1,1,19.0,19.0,10.714285714285714
2026-04-26,5,Pepperoni,6,4,1,1,9.0,15.0,9.857142857142858
2026-04-27,8,Pepperoni,0,4,0,1,10.0,12.0,9.285714285714286
2026-04-28,16,Pepperoni,1,4,0,1,7.0,9.0,9.0
2026-04-29,6,Pepperoni,2,4,0,1,6.0,12.0,10.285714285714286
2026-04-30,7,Pepperoni,3,4,0,1,13.0,9.0,10.285714285714286
2026-05-01,20,Pepperoni,4,5,0,1,11.0,14.0,9.428571428571429
2026-05-02,6,Pepperoni,5,5,1,1,13.0,19.0,10.714285714285714
2026-05-03,15,Pepperoni,6,5,1,1,5.0,9.0,9.714285714285714
2026-05-04,8,Pepperoni,0,5,0,1,8.0,10.0,11.142857142857142
2026-05-05,13,Pepperoni,1,5,0,1,16.0,7.0,11.142857142857142
2026-05-06,7,Pepperoni,2,5,0,1,6.0,6.0,10.714285714285714
2026-05-07,6,Pepperoni,3,5,0,1,7.0,13.0,10.857142857142858
2026-05-08,21,Pepperoni,4,5,0,1,20.0,11.0,10.714285714285714
2026-05-09,18,Pepperoni,5,5,1,1,6.0,13.0,10.857142857142858
2026-05-10,27,Pepperoni,6,5,1,1,15.0,5.0,12.571428571428571
2026-05-11,4,Pepperoni,0,5,0,1,8.0,8.0,14.285714285714286
2026-05-12,7,Pepperoni,1,5,0,1,13.0,16.0,13.714285714285714
2026-05-13,17,Pepperoni,2,5,0,1,7.0,6.0,12.857142857142858
2026-05-14,12,Pepperoni,3,5,0,1,6.0,7.0,14.285714285714286
2026-05-15,11,Pepperoni,4,5,0,1,21.0,20.0,15.142857142857142
2026-05-16,15,Pepperoni,5,5,1,1,18.0,6.0,13.714285714285714
2026-05-17,15,Pepperoni,6,5,1,1,27.0,15.0,13.285714285714286
2026-05-18,8,Pepperoni,0,5,0,1,4.0,8.0,11.571428571428571
2026-05-19,6,Pepperoni,1,5,0,1,7.0,13.0,12.142857142857142
2026-05-20,7,Pepperoni,2,5,0,1,17.0,7.0,12.0
2026-05-21,13,Pepperoni,3,5,0,1,12.0,6.0,10.571428571428571
2026-05-22,8,Pepperoni,4,5,0,1,11.0,21.0,10.714285714285714
2026-05-23,33,Pepperoni,5,5,1,1,15.0,18.0,10.285714285714286
2026-05-24,12,Pepperoni,6,5,1,1,15.0,27.0,12.857142857142858
2026-05-25,15,Pepperoni,0,5,0,1,8.0,4.0,12.428571428571429
2026-05-26,10,Pepperoni,1,5,0,1,6.0,7.0,13.428571428571429
2026-05-27,11,Pepperoni,2,5,0,1,7.0,17.0,14.0
2026-05-28,6,Pepperoni,3,5,0,1,13.0,12.0,14.571428571428571
2026-05-29,15,Pepperoni,4,5,0,1,8.0,11.0,13.571428571428571
2026-05-30,6,Pepperoni,5,5,1,1,33.0,15.0,14.571428571428571
2026-05-31,14,Pepperoni,6,5,1,1,12.0,15.0,10.714285714285714
2026-06-01,6,Pepperoni,0,6,0,2,15.0,8.0,11.0
2026-06-02,3,Pepperoni,1,6,0,2,10.0,6.0,9.714285714285714
2026-06-03,2,Pepperoni,2,6,0,2,11.0,7.0,8.714285714285714
2026-06-04,8,Pepperoni,3,6,0,2,6.0,13.0,7.428571428571429
2026-06-05,10,Pepperoni,4,6,0,2,15.0,8.0,7.714285714285714
2026-06-06,28,Pepperoni,5,6,1,2,6.0,33.0,7.0
2026-06-07,8,Pepperoni,6,6,1,2,14.0,12.0,10.142857142857142
2026-06-08,7,Pepperoni,0,6,0,2,6.0,15.0,9.285714285714286
2026-06-09,14,Pepperoni,1,6,0,2,3.0,10.0,9.428571428571429
2026-06-10,8,Pepperoni,2,6,0,2,2.0,11.0,11.0
2026-06-11,9,Pepperoni,3,6,0,2,8.0,6.0,11.857142857142858
2026-06-12,9,Pepperoni,4,6,0,2,10.0,15.0,12.0
2026-06-13,26,Pepperoni,5,6,1,2,28.0,6.0,11.857142857142858
2026-06-14,8,Pepperoni,6,6,1,2,8.0,14.0,11.571428571428571
2026-06-15,10,Pepperoni,0,6,0,2,7.0,6.0,11.571428571428571
2026-06-16,6,Pepperoni,1,6,0,2,14.0,3.0,12.0
2026-06-17,12,Pepperoni,2,6,0,2,8.0,2.0,10.857142857142858
2026-06-18,13,Pepperoni,3,6,0,2,9.0,8.0,11.428571428571429
2026-06-19,9,Pepperoni,4,6,0,2,9.0,10.0,12.0
2026-06-20,20,Pepperoni,5,6,1,2,26.0,28.0,12.0
2026-06-21,11,Pepperoni,6,6,1,2,8.0,8.0,11.142857142857142
2026-06-22,11,Pepperoni,0,6,0,2,10.0,7.0,11.571428571428571
2026-06-23,7,Pepperoni,1,6,0,2,6.0,14.0,11.714285714285714
2026-06-24,13,Pepperoni,2,6,0,2,12.0,8.0,11.857142857142858
2026-06-25,10,Pepperoni,3,6,0,2,13.0,9.0,12.0
2026-06-26,13,Pepperoni,4,6,0,2,9.0,9.0,11.571428571428571
2026-06-27,11,Pepperoni,5,6,1,2,20.0,26.0,12.142857142857142
2026-06-28,13,Pepperoni,6,6,1,2,11.0,8.0,10.857142857142858
2026-06-29,6,Pepperoni,0,6,0,2,11.0,10.0,11.142857142857142
2026-06-30,8,Pepperoni,1,6,0,2,7.0,6.0,10.428571428571429
2026-07-01,8,Pepperoni,2,7,0,2,13.0,12.0,10.571428571428571
2026-07-02,10,Pepperoni,3,7,0,2,10.0,13.0,9.857142857142858
2026-07-03,19,Pepperoni,4,7,0,2,13.0,9.0,9.857142857142858
2026-07-04,35,Pepperoni,5,7,1,2,11.0,20.0,10.714285714285714
2026-07-05,14,Pepperoni,6,7,1,2,13.0,11.0,14.142857142857142
2026-07-06,8,Pepperoni,0,7,0,2,6.0,11.0,14.285714285714286
2026-07-07,17,Pepperoni,1,7,0,2,8.0,7.0,14.571428571428571
2026-07-08,6,Pepperoni,2,7,0,2,8.0,13.0,15.857142857142858
2026-04-23,0,Tiramisu,3,4,0,1,0.0,2.0,0.2857142857142857
2026-04-24,2,Tiramisu,4,4,0,1,0.0,4.0,0.2857142857142857
2026-04-25,2,Tiramisu,5,4,1,1,0.0,2.0,0.5714285714285714
2026-04-26,0,Tiramisu,6,4,1,1,0.0,2.0,0.8571428571428571
2026-04-27,0,Tiramisu,0,4,0,1,2.0,0.0,0.8571428571428571
2026-04-28,2,Tiramisu,1,4,0,1,0.0,0.0,0.5714285714285714
2026-04-29,3,Tiramisu,2,4,0,1,0.0,1.0,0.8571428571428571
2026-04-30,0,Tiramisu,3,4,0,1,0.0,0.0,1.2857142857142858
2026-05-01,2,Tiramisu,4,5,0,1,2.0,0.0,1.2857142857142858
2026-05-02,0,Tiramisu,5,5,1,1,2.0,0.0,1.2857142857142858
2026-05-03,4,Tiramisu,6,5,1,1,0.0,0.0,1.0
2026-05-04,0,Tiramisu,0,5,0,1,0.0,2.0,1.5714285714285714
2026-05-05,2,Tiramisu,1,5,0,1,2.0,0.0,1.5714285714285714
2026-05-06,0,Tiramisu,2,5,0,1,3.0,0.0,1.5714285714285714
2026-05-07,0,Tiramisu,3,5,0,1,0.0,0.0,1.1428571428571428
2026-05-08,0,Tiramisu,4,5,0,1,2.0,2.0,1.1428571428571428
2026-05-09,3,Tiramisu,5,5,1,1,0.0,2.0,0.8571428571428571
2026-05-10,0,Tiramisu,6,5,1,1,4.0,0.0,1.2857142857142858
2026-05-11,0,Tiramisu,0,5,0,1,0.0,0.0,0.7142857142857143
2026-05-12,0,Tiramisu,1,5,0,1,2.0,2.0,0.7142857142857143
2026-05-13,0,Tiramisu,2,5,0,1,0.0,3.0,0.42857142857142855
2026-05-14,0,Tiramisu,3,5,0,1,0.0,0.0,0.42857142857142855
2026-05-15,1,Tiramisu,4,5,0,1,0.0,2.0,0.42857142857142855
2026-05-16,2,Tiramisu,5,5,1,1,3.0,0.0,0.5714285714285714
2026-05-17,0,Tiramisu,6,5,1,1,0.0,4.0,0.42857142857142855
2026-05-18,0,Tiramisu,0,5,0,1,0.0,0.0,0.42857142857142855
2026-05-19,1,Tiramisu,1,5,0,1,0.0,2.0,0.42857142857142855
2026-05-20,0,Tiramisu,2,5,0,1,0.0,0.0,0.5714285714285714
2026-05-21,0,Tiramisu,3,5,0,1,0.0,0.0,0.5714285714285714
2026-05-22,3,Tiramisu,4,5,0,1,1.0,0.0,0.5714285714285714
2026-05-23,3,Tiramisu,5,5,1,1,2.0,3.0,0.8571428571428571
2026-05-24,2,Tiramisu,6,5,1,1,0.0,0.0,1.0
2026-05-25,0,Tiramisu,0,5,0,1,0.0,0.0,1.2857142857142858
2026-05-26,0,Tiramisu,1,5,0,1,1.0,0.0,1.2857142857142858
2026-05-27,1,Tiramisu,2,5,0,1,0.0,0.0,1.1428571428571428
2026-05-28,0,Tiramisu,3,5,0,1,0.0,0.0,1.2857142857142858
2026-05-29,0,Tiramisu,4,5,0,1,3.0,1.0,1.2857142857142858
2026-05-30,0,Tiramisu,5,5,1,1,3.0,2.0,0.8571428571428571
2026-05-31,0,Tiramisu,6,5,1,1,2.0,0.0,0.42857142857142855
2026-06-01,0,Tiramisu,0,6,0,2,0.0,0.0,0.14285714285714285
2026-06-02,1,Tiramisu,1,6,0,2,0.0,1.0,0.14285714285714285
2026-06-03,0,Tiramisu,2,6,0,2,1.0,0.0,0.2857142857142857
2026-06-04,0,Tiramisu,3,6,0,2,0.0,0.0,0.14285714285714285
2026-06-05,1,Tiramisu,4,6,0,2,0.0,3.0,0.14285714285714285
2026-06-06,1,Tiramisu,5,6,1,2,0.0,3.0,0.2857142857142857
2026-06-07,0,Tiramisu,6,6,1,2,0.0,2.0,0.42857142857142855
2026-06-08,0,Tiramisu,0,6,0,2,0.0,0.0,0.42857142857142855
2026-06-09,0,Tiramisu,1,6,0,2,1.0,0.0,0.42857142857142855
2026-06-10,2,Tiramisu,2,6,0,2,0.0,1.0,0.2857142857142857
2026-06-11,0,Tiramisu,3,6,0,2,0.0,0.0,0.5714285714285714
2026-06-12,1,Tiramisu,4,6,0,2,1.0,0.0,0.5714285714285714
2026-06-13,1,Tiramisu,5,6,1,2,1.0,0.0,0.5714285714285714
2026-06-14,0,Tiramisu,6,6,1,2,0.0,0.0,0.5714285714285714
2026-06-15,1,Tiramisu,0,6,0,2,0.0,0.0,0.5714285714285714
2026-06-16,2,Tiramisu,1,6,0,2,0.0,1.0,0.7142857142857143
2026-06-17,0,Tiramisu,2,6,0,2,2.0,0.0,1.0
2026-06-18,2,Tiramisu,3,6,0,2,0.0,0.0,0.7142857142857143
2026-06-19,3,Tiramisu,4,6,0,2,1.0,1.0,1.0
2026-06-20,2,Tiramisu,5,6,1,2,1.0,1.0,1.2857142857142858
2026-06-21,1,Tiramisu,6,6,1,2,0.0,0.0,1.4285714285714286
2026-06-22,0,Tiramisu,0,6,0,2,1.0,0.0,1.5714285714285714
2026-06-23,0,Tiramisu,1,6,0,2,2.0,0.0,1.4285714285714286
2026-06-24,0,Tiramisu,2,6,0,2,0.0,2.0,1.1428571428571428
2026-06-25,0,Tiramisu,3,6,0,2,2.0,0.0,1.1428571428571428
2026-06-26,0,Tiramisu,4,6,0,2,3.0,1.0,0.8571428571428571
2026-06-27,0,Tiramisu,5,6,1,2,2.0,1.0,0.42857142857142855
2026-06-28,0,Tiramisu,6,6,1,2,1.0,0.0,0.14285714285714285
2026-06-29,0,Tiramisu,0,6,0,2,0.0,1.0,0.0
2026-06-30,0,Tiramisu,1,6,0,2,0.0,2.0,0.0
2026-07-01,0,Tiramisu,2,7,0,2,0.0,0.0,0.0
2026-07-02,0,Tiramisu,3,7,0,2,0.0,2.0,0.0
2026-07-03,1,Tiramisu,4,7,0,2,0.0,3.0,0.0
2026-07-04,0,Tiramisu,5,7,1,2,0.0,2.0,0.14285714285714285
2026-07-05,1,Tiramisu,6,7,1,2,0.0,1.0,0.14285714285714285
2026-07-06,0,Tiramisu,0,7,0,2,0.0,0.0,0.2857142857142857
2026-07-07,1,Tiramisu,1,7,0,2,0.0,0.0,0.2857142857142857
2026-07-08,1,Tiramisu,2,7,0,2,0.0,0.0,0.42857142857142855
2026-04-23,4,Veggie Supreme,3,4,0,1,9.0,2.0,3.7142857142857144
2026-04-24,10,Veggie Supreme,4,4,0,1,4.0,4.0,3.0
2026-04-25,6,Veggie Supreme,5,4,1,1,3.0,9.0,3.857142857142857
2026-04-26,4,Veggie Supreme,6,4,1,1,0.0,3.0,4.285714285714286
2026-04-27,0,Veggie Supreme,0,4,0,1,5.0,4.0,4.857142857142857
2026-04-28,0,Veggie Supreme,1,4,0,1,0.0,3.0,4.142857142857143
2026-04-29,2,Veggie Supreme,2,4,0,1,5.0,6.0,4.142857142857143
2026-04-30,1,Veggie Supreme,3,4,0,1,4.0,9.0,3.7142857142857144
2026-05-01,4,Veggie Supreme,4,5,0,1,10.0,4.0,3.2857142857142856
2026-05-02,5,Veggie Supreme,5,5,1,1,6.0,3.0,2.4285714285714284
2026-05-03,0,Veggie Supreme,6,5,1,1,4.0,0.0,2.2857142857142856
2026-05-04,0,Veggie Supreme,0,5,0,1,0.0,5.0,1.7142857142857142
2026-05-05,0,Veggie Supreme,1,5,0,1,0.0,0.0,1.7142857142857142
2026-05-06,0,Veggie Supreme,2,5,0,1,2.0,5.0,1.7142857142857142
2026-05-07,2,Veggie Supreme,3,5,0,1,1.0,4.0,1.4285714285714286
2026-05-08,8,Veggie Supreme,4,5,0,1,4.0,10.0,1.5714285714285714
2026-05-09,4,Veggie Supreme,5,5,1,1,5.0,6.0,2.142857142857143
2026-05-10,5,Veggie Supreme,6,5,1,1,0.0,4.0,2.0
2026-05-11,2,Veggie Supreme,0,5,0,1,0.0,0.0,2.7142857142857144
2026-05-12,1,Veggie Supreme,1,5,0,1,0.0,0.0,3.0
2026-05-13,0,Veggie Supreme,2,5,0,1,0.0,2.0,3.142857142857143
2026-05-14,1,Veggie Supreme,3,5,0,1,2.0,1.0,3.142857142857143
2026-05-15,1,Veggie Supreme,4,5,0,1,8.0,4.0,3.0
2026-05-16,6,Veggie Supreme,5,5,1,1,4.0,5.0,2.0
2026-05-17,5,Veggie Supreme,6,5,1,1,5.0,0.0,2.2857142857142856
2026-05-18,2,Veggie Supreme,0,5,0,1,2.0,0.0,2.2857142857142856
2026-05-19,7,Veggie Supreme,1,5,0,1,1.0,0.0,2.2857142857142856
2026-05-20,4,Veggie Supreme,2,5,0,1,0.0,0.0,3.142857142857143
2026-05-21,0,Veggie Supreme,3,5,0,1,1.0,2.0,3.7142857142857144
2026-05-22,11,Veggie Supreme,4,5,0,1,1.0,8.0,3.5714285714285716
2026-05-23,1,Veggie Supreme,5,5,1,1,6.0,4.0,5.0
2026-05-24,8,Veggie Supreme,6,5,1,1,5.0,5.0,4.285714285714286
2026-05-25,2,Veggie Supreme,0,5,0,1,2.0,2.0,4.714285714285714
2026-05-26,2,Veggie Supreme,1,5,0,1,7.0,1.0,4.714285714285714
2026-05-27,0,Veggie Supreme,2,5,0,1,4.0,0.0,4.0
2026-05-28,6,Veggie Supreme,3,5,0,1,0.0,1.0,3.4285714285714284
2026-05-29,3,Veggie Supreme,4,5,0,1,11.0,1.0,4.285714285714286
2026-05-30,8,Veggie Supreme,5,5,1,1,1.0,6.0,3.142857142857143
2026-05-31,8,Veggie Supreme,6,5,1,1,8.0,5.0,4.142857142857143
2026-06-01,0,Veggie Supreme,0,6,0,2,2.0,2.0,4.142857142857143
2026-06-02,1,Veggie Supreme,1,6,0,2,2.0,7.0,3.857142857142857
2026-06-03,3,Veggie Supreme,2,6,0,2,0.0,4.0,3.7142857142857144
2026-06-04,1,Veggie Supreme,3,6,0,2,6.0,0.0,4.142857142857143
2026-06-05,5,Veggie Supreme,4,6,0,2,3.0,11.0,3.4285714285714284
2026-06-06,8,Veggie Supreme,5,6,1,2,8.0,1.0,3.7142857142857144
2026-06-07,4,Veggie Supreme,6,6,1,2,8.0,8.0,3.7142857142857144
2026-06-08,2,Veggie Supreme,0,6,0,2,0.0,2.0,3.142857142857143
2026-06-09,8,Veggie Supreme,1,6,0,2,1.0,2.0,3.4285714285714284
2026-06-10,3,Veggie Supreme,2,6,0,2,3.0,0.0,4.428571428571429
2026-06-11,2,Veggie Supreme,3,6,0,2,1.0,6.0,4.428571428571429
2026-06-12,3,Veggie Supreme,4,6,0,2,5.0,3.0,4.571428571428571
2026-06-13,2,Veggie Supreme,5,6,1,2,8.0,8.0,4.285714285714286
2026-06-14,6,Veggie Supreme,6,6,1,2,4.0,8.0,3.4285714285714284
2026-06-15,2,Veggie Supreme,0,6,0,2,2.0,0.0,3.7142857142857144
2026-06-16,2,Veggie Supreme,1,6,0,2,8.0,1.0,3.7142857142857144
2026-06-17,1,Veggie Supreme,2,6,0,2,3.0,3.0,2.857142857142857
2026-06-18,1,Veggie Supreme,3,6,0,2,2.0,1.0,2.5714285714285716
2026-06-19,0,Veggie Supreme,4,6,0,2,3.0,5.0,2.4285714285714284
2026-06-20,4,Veggie Supreme,5,6,1,2,2.0,8.0,2.0
2026-06-21,3,Veggie Supreme,6,6,1,2,6.0,4.0,2.2857142857142856
2026-06-22,2,Veggie Supreme,0,6,0,2,2.0,2.0,1.8571428571428572
2026-06-23,1,Veggie Supreme,1,6,0,2,2.0,8.0,1.8571428571428572
